,filename,sr,class,length
4135,tag_03777_00877942030.wav,22050,Tam,1
4136,tag_03777_00885588373.wav,22050,Tam,1
4137,tag_03777_00896402377.wav,22050,Tam,1
4138,tag_03777_00905239493.wav,22050,Tam,1
4139,tag_03777_00916091518.wav,22050,Tam,1
4140,tag_03777_00930599076.wav,22050,Tam,1
4141,tag_03777_00952409161.wav,22050,Tam,1
4142,tag_03777_00955213880.wav,22050,Tam,1
4143,tag_03777_00989894986.wav,22050,Tam,1
4144,tag_03777_00992239711.wav,22050,Tam,1
4145,tag_03777_01025357383.wav,22050,Tam,1
4146,tag_03777_01035034393.wav,22050,Tam,1
4147,tag_03777_01056168392.wav,22050,Tam,1
4148,tag_03777_01056329401.wav,22050,Tam,1
4149,tag_03777_01093736783.wav,22050,Tam,1
4150,tag_03777_01096022252.wav,22050,Tam,1
4151,tag_03777_01133276593.wav,22050,Tam,1
4152,tag_03777_01139092963.wav,22050,Tam,1
4153,tag_03777_01140659046.wav,22050,Tam,1
4154,tag_03777_01143002620.wav,22050,Tam,1
4155,tag_03777_01144602937.wav,22050,Tam,1
4156,tag_03777_01151117558.wav,22050,Tam,1
4157,tag_03777_01183187721.wav,22050,Tam,1
4158,tag_03777_01231058850.wav,22050,Tam,1
4159,tag_03777_01247152564.wav,22050,Tam,1
4160,tag_03777_01252645681.wav,22050,Tam,1
4161,tag_03777_01258989824.wav,22050,Tam,1
4162,tag_03777_01271879990.wav,22050,Tam,1
4163,tag_03777_01275459216.wav,22050,Tam,1
4164,tag_03777_01277020334.wav,22050,Tam,1
4165,tag_03777_01277757439.wav,22050,Tam,1
4166,tag_03777_01400960853.wav,22050,Tam,1
4167,tag_03777_01407521485.wav,22050,Tam,1
4168,tag_03777_01420584572.wav,22050,Tam,1
4169,tag_03777_01420875843.wav,22050,Tam,1
4170,tag_03777_01455921309.wav,22050,Tam,1
4171,tag_03777_01459027566.wav,22050,Tam,1
4172,tag_03777_01462136861.wav,22050,Tam,1
4173,tag_03777_01470982729.wav,22050,Tam,1
4174,tag_03777_01509100111.wav,22050,Tam,1
4175,tag_03777_01518694106.wav,22050,Tam,1
4176,tag_03777_01522726354.wav,22050,Tam,1
4177,tag_03777_01526338852.wav,22050,Tam,1
4178,tag_03777_01527338858.wav,22050,Tam,1
4179,tag_03777_01544587832.wav,22050,Tam,1
4180,tag_03777_01554239905.wav,22050,Tam,1
4181,tag_03777_01558414848.wav,22050,Tam,1
4182,tag_03777_01560482560.wav,22050,Tam,1
4183,tag_03777_01567296596.wav,22050,Tam,1
4184,tag_03777_01574679528.wav,22050,Tam,1
4185,tag_03777_01579403908.wav,22050,Tam,1
4186,tag_03777_01580269411.wav,22050,Tam,1
4187,tag_03777_01582848800.wav,22050,Tam,1
4188,tag_03777_01587527618.wav,22050,Tam,1
4189,tag_03777_01605306620.wav,22050,Tam,1
4190,tag_03777_01612653094.wav,22050,Tam,1
4191,tag_03777_01613980364.wav,22050,Tam,1
4192,tag_03777_01626986937.wav,22050,Tam,1
4193,tag_03777_01629928918.wav,22050,Tam,1
4194,tag_03777_01630829089.wav,22050,Tam,1
4195,tag_03777_01635362813.wav,22050,Tam,1
4196,tag_03777_01640875888.wav,22050,Tam,1
4197,tag_03777_01641079736.wav,22050,Tam,1
4198,tag_03777_01652910243.wav,22050,Tam,1
4199,tag_03777_01669128610.wav,22050,Tam,1
4200,tag_03777_01673482728.wav,22050,Tam,1
4201,tag_03777_01676878678.wav,22050,Tam,1
4202,tag_03777_01687860904.wav,22050,Tam,1
4203,tag_03777_01701936757.wav,22050,Tam,1
4204,tag_03777_01704826251.wav,22050,Tam,1
4205,tag_03777_01709938953.wav,22050,Tam,1
4206,tag_03777_01729841511.wav,22050,Tam,1
4207,tag_03777_01734004331.wav,22050,Tam,1
4208,tag_03777_01736048606.wav,22050,Tam,1
4209,tamil_10000.wav,22050,Tam,1
4210,tem_00113_00047277637.wav,22050,Tel,1
4211,tem_00113_00148830615.wav,22050,Tel,1
4212,tem_00113_00294763463.wav,22050,Tel,1
4213,tem_00113_00296671652.wav,22050,Tel,1
4214,tem_00113_00365498077.wav,22050,Tel,1
4215,tem_00113_00572504339.wav,22050,Tel,1
4216,tem_00113_00679415520.wav,22050,Tel,1
4217,tem_00113_00797786603.wav,22050,Tel,1
4218,tem_00113_00849020065.wav,22050,Tel,1
4219,tem_00113_00982079818.wav,22050,Tel,1
4220,tem_00113_01019655999.wav,22050,Tel,1
4221,tem_00113_01096797282.wav,22050,Tel,1
4222,tem_00113_01115316186.wav,22050,Tel,1
4223,tem_00113_01204130110.wav,22050,Tel,1
4224,tem_00113_01296488569.wav,22050,Tel,1
4225,tem_00113_01311359886.wav,22050,Tel,1
4226,tem_00113_01328199820.wav,22050,Tel,1
4227,tem_00113_01469838299.wav,22050,Tel,1
4228,tem_00113_01558669646.wav,22050,Tel,1
4229,tem_00113_01664683389.wav,22050,Tel,1
4230,tem_00113_01741123074.wav,22050,Tel,1
4231,tem_00113_01742178903.wav,22050,Tel,1
4232,tem_00113_01757115231.wav,22050,Tel,1
4233,tem_00113_01804514359.wav,22050,Tel,1
4234,tem_00113_01891764470.wav,22050,Tel,1
4235,tem_00113_01933484532.wav,22050,Tel,1
4236,tem_00113_02071120976.wav,22050,Tel,1
4237,tem_00113_02086469753.wav,22050,Tel,1
4238,tem_00113_02137769705.wav,22050,Tel,1
4239,tem_00682_00025627195.wav,22050,Tel,1
4240,tem_00682_00030536816.wav,22050,Tel,1
4241,tem_00682_00037475720.wav,22050,Tel,1
4242,tem_00682_00064758471.wav,22050,Tel,1
4243,tem_00682_00077400969.wav,22050,Tel,1
4244,tem_00682_00089305295.wav,22050,Tel,1
4245,tem_00682_00105693326.wav,22050,Tel,1
4246,tem_00682_00107716361.wav,22050,Tel,1
4247,tem_00682_00143918275.wav,22050,Tel,1
4248,tem_00682_00147929690.wav,22050,Tel,1
4249,tem_00682_00153020461.wav,22050,Tel,1
4250,tem_00682_00165938378.wav,22050,Tel,1
4251,tem_00682_00166722817.wav,22050,Tel,1
4252,tem_00682_00171248459.wav,22050,Tel,1
4253,tem_00682_00175080734.wav,22050,Tel,1
4254,tem_00682_00178859941.wav,22050,Tel,1
4255,tem_00682_00185834466.wav,22050,Tel,1
4256,tem_00682_00193306515.wav,22050,Tel,1
4257,tem_00682_00198427430.wav,22050,Tel,1
4258,tem_00682_00214604261.wav,22050,Tel,1
4259,tem_00682_00217289023.wav,22050,Tel,1
4260,tem_00682_00220093638.wav,22050,Tel,1
4261,tem_00682_00224416130.wav,22050,Tel,1
4262,tem_00682_00225612623.wav,22050,Tel,1
4263,tem_00682_00243756495.wav,22050,Tel,1
4264,tem_00682_00266395074.wav,22050,Tel,1
4265,tem_00682_00269029535.wav,22050,Tel,1
4266,tem_00682_00280198147.wav,22050,Tel,1
4267,tem_00682_00297757184.wav,22050,Tel,1
4268,tem_00682_00332533889.wav,22050,Tel,1
4269,tem_00682_00351390950.wav,22050,Tel,1
4270,tem_00682_00353105455.wav,22050,Tel,1
4271,tem_00682_00378947910.wav,22050,Tel,1
4272,tem_00682_00379835637.wav,22050,Tel,1
4273,tem_00682_00380391764.wav,22050,Tel,1
4274,tem_00682_00384245239.wav,22050,Tel,1
4275,tem_00682_00385266552.wav,22050,Tel,1
4276,tem_00682_00391156956.wav,22050,Tel,1
4277,tem_00682_00395130031.wav,22050,Tel,1
4278,tem_00682_00398338546.wav,22050,Tel,1
4279,tem_00682_00403295200.wav,22050,Tel,1
4280,tem_00682_00414500553.wav,22050,Tel,1
4281,tem_00682_00458682071.wav,22050,Tel,1
4282,tem_00682_00471234877.wav,22050,Tel,1
4283,tem_00682_00473182800.wav,22050,Tel,1
4284,tem_00682_00480381259.wav,22050,Tel,1
4285,tem_00682_00484726720.wav,22050,Tel,1
4286,tem_00682_00484853089.wav,22050,Tel,1
4287,tem_00682_00494174253.wav,22050,Tel,1
4288,tem_00682_00520512236.wav,22050,Tel,1
4289,tem_00682_00534054415.wav,22050,Tel,1
4290,tem_00682_00537892029.wav,22050,Tel,1
4291,tem_00682_00546682909.wav,22050,Tel,1
4292,tem_00682_00577157700.wav,22050,Tel,1
4293,tem_00682_00578939569.wav,22050,Tel,1
4294,tem_00682_00580492702.wav,22050,Tel,1
4295,tem_00682_00582484798.wav,22050,Tel,1
4296,tem_00682_00603475250.wav,22050,Tel,1
4297,tem_00682_00621710506.wav,22050,Tel,1
4298,tem_00682_00630380706.wav,22050,Tel,1
4299,tem_00682_00631852062.wav,22050,Tel,1
4300,tem_00682_00645718291.wav,22050,Tel,1
4301,tem_00682_00653031845.wav,22050,Tel,1
4302,tem_00682_00679519121.wav,22050,Tel,1
4303,tem_00682_00688278518.wav,22050,Tel,1
4304,tem_00682_00698312187.wav,22050,Tel,1
4305,tem_00682_00709729751.wav,22050,Tel,1
4306,tem_00682_00716666166.wav,22050,Tel,1
4307,tem_00682_00721148881.wav,22050,Tel,1
4308,tem_00682_00759056784.wav,22050,Tel,1
4309,tem_00682_00760591038.wav,22050,Tel,1
4310,tem_00682_00792039989.wav,22050,Tel,1
4311,tem_00682_00823514937.wav,22050,Tel,1
4312,tem_00682_00873833308.wav,22050,Tel,1
4313,tem_00682_00879730759.wav,22050,Tel,1
4314,tem_00682_00894114061.wav,22050,Tel,1
4315,tem_00682_00899348759.wav,22050,Tel,1
4316,tem_00682_00903121711.wav,22050,Tel,1
4317,tem_00682_00911062561.wav,22050,Tel,1
4318,tem_00682_00914815687.wav,22050,Tel,1
4319,tem_00682_00916792684.wav,22050,Tel,1
4320,tem_00682_00920318666.wav,22050,Tel,1
4321,tem_00682_00920640454.wav,22050,Tel,1
4322,tem_00682_00925223181.wav,22050,Tel,1
4323,tem_00682_00936230896.wav,22050,Tel,1
4324,tem_00682_00942634893.wav,22050,Tel,1
4325,tem_00682_00946085014.wav,22050,Tel,1
4326,tem_00682_00958316373.wav,22050,Tel,1
4327,tem_00682_00961009325.wav,22050,Tel,1
4328,tem_00682_00965256499.wav,22050,Tel,1
4329,tem_00682_00988497116.wav,22050,Tel,1
4330,tem_00682_01000111462.wav,22050,Tel,1
4331,tem_00682_01012819104.wav,22050,Tel,1
4332,tem_00682_01017081776.wav,22050,Tel,1
4333,tem_00682_01032255913.wav,22050,Tel,1
4334,tem_00682_01045524627.wav,22050,Tel,1
4335,tem_00682_01049263237.wav,22050,Tel,1
4336,tem_00682_01061375880.wav,22050,Tel,1
4337,tem_00682_01062409580.wav,22050,Tel,1
4338,tem_00682_01064209001.wav,22050,Tel,1
4339,tem_00682_01066137633.wav,22050,Tel,1
4340,tem_00682_01083237827.wav,22050,Tel,1
4341,tem_00682_01106362997.wav,22050,Tel,1
4342,tem_00682_01118007483.wav,22050,Tel,1
4343,tem_00682_01118125747.wav,22050,Tel,1
4344,tem_00682_01119452993.wav,22050,Tel,1
4345,tem_00682_01124175473.wav,22050,Tel,1
4346,tem_00682_01128459886.wav,22050,Tel,1
4347,tem_00682_01132380610.wav,22050,Tel,1
4348,tem_00682_01142345853.wav,22050,Tel,1
4349,tem_00682_01146602282.wav,22050,Tel,1
4350,tem_00682_01163944771.wav,22050,Tel,1
4351,tem_00682_01170090561.wav,22050,Tel,1
4352,tem_00682_01173489513.wav,22050,Tel,1
4353,tem_00682_01178028163.wav,22050,Tel,1
4354,tem_00682_01179013231.wav,22050,Tel,1
4355,tem_00682_01191966987.wav,22050,Tel,1
4356,tem_00682_01201337758.wav,22050,Tel,1
4357,tem_00682_01206526551.wav,22050,Tel,1
4358,tem_00682_01210254214.wav,22050,Tel,1
4359,tem_00682_01211106085.wav,22050,Tel,1
4360,tem_00682_01220644837.wav,22050,Tel,1
4361,tem_00682_01226756504.wav,22050,Tel,1
4362,tem_00682_01234480687.wav,22050,Tel,1
4363,tem_00682_01259909966.wav,22050,Tel,1
4364,tem_00682_01264324394.wav,22050,Tel,1
4365,tem_00682_01266122093.wav,22050,Tel,1
4366,tem_00682_01270482906.wav,22050,Tel,1
4367,tem_00682_01286285726.wav,22050,Tel,1
4368,tem_00682_01323967788.wav,22050,Tel,1
4369,tem_00682_01339263892.wav,22050,Tel,1
4370,tem_00682_01352863219.wav,22050,Tel,1
4371,tem_00682_01355735517.wav,22050,Tel,1
4372,tem_00682_01366661490.wav,22050,Tel,1
4373,tem_00682_01374091248.wav,22050,Tel,1
4374,tem_00682_01385694092.wav,22050,Tel,1
4375,tem_00682_01392442483.wav,22050,Tel,1
4376,tem_00682_01394503445.wav,22050,Tel,1
4377,tem_00682_01395247164.wav,22050,Tel,1
4378,tem_00682_01417607882.wav,22050,Tel,1
4379,tem_00682_01424521767.wav,22050,Tel,1
4380,tem_00682_01438375975.wav,22050,Tel,1
4381,tem_00682_01440888206.wav,22050,Tel,1
4382,tem_00682_01449465265.wav,22050,Tel,1
4383,tem_00682_01454969734.wav,22050,Tel,1
4384,tem_00682_01457717964.wav,22050,Tel,1
4385,tem_00682_01466095168.wav,22050,Tel,1
4386,tem_00682_01471943595.wav,22050,Tel,1
4387,tem_00682_01480348815.wav,22050,Tel,1
4388,tem_00682_01489346428.wav,22050,Tel,1
4389,tem_00682_01493784829.wav,22050,Tel,1
4390,tem_00682_01500932293.wav,22050,Tel,1
4391,tem_00682_01503140102.wav,22050,Tel,1
4392,tem_00682_01508141552.wav,22050,Tel,1
4393,tem_00682_01511618730.wav,22050,Tel,1
4394,tem_00682_01535725146.wav,22050,Tel,1
4395,tem_00682_01537231382.wav,22050,Tel,1
4396,tem_00682_01549963578.wav,22050,Tel,1
4397,tem_00682_01563248768.wav,22050,Tel,1
4398,tem_00682_01576858778.wav,22050,Tel,1
4399,tem_00682_01576883968.wav,22050,Tel,1
4400,tem_00682_01578673422.wav,22050,Tel,1
4401,tem_00682_01624640999.wav,22050,Tel,1
4402,tem_00682_01642223999.wav,22050,Tel,1
4403,tem_00682_01667000167.wav,22050,Tel,1
4404,tem_00682_01695848200.wav,22050,Tel,1
4405,tem_00682_01701560830.wav,22050,Tel,1
4406,tem_00682_01703258605.wav,22050,Tel,1
4407,tem_00682_01703726192.wav,22050,Tel,1
4408,tem_00682_01706703177.wav,22050,Tel,1
4409,tem_00682_01718569839.wav,22050,Tel,1
4410,tem_00682_01738844091.wav,22050,Tel,1
4411,tem_00682_01741481445.wav,22050,Tel,1
4412,tem_00682_01744649325.wav,22050,Tel,1
4413,tem_00682_01773515363.wav,22050,Tel,1
4414,tem_00682_01777869519.wav,22050,Tel,1
4415,tem_00682_01783024572.wav,22050,Tel,1
4416,tem_00682_01785958184.wav,22050,Tel,1
4417,tem_00682_01790073540.wav,22050,Tel,1
4418,tem_00682_01800107121.wav,22050,Tel,1
4419,tem_00682_01816585170.wav,22050,Tel,1
4420,tem_00682_01817539009.wav,22050,Tel,1
4421,tem_00682_01833496868.wav,22050,Tel,1
4422,tem_00682_01839268712.wav,22050,Tel,1
4423,tem_00682_01850053901.wav,22050,Tel,1
4424,tem_00682_01857477627.wav,22050,Tel,1
4425,tem_00682_01868974487.wav,22050,Tel,1
4426,tem_00682_01874360817.wav,22050,Tel,1
4427,tem_00682_01877851709.wav,22050,Tel,1
4428,tem_00682_01877883154.wav,22050,Tel,1
4429,tem_00682_01878996051.wav,22050,Tel,1
4430,tem_00682_01885026535.wav,22050,Tel,1
4431,tem_00682_01911958322.wav,22050,Tel,1
4432,tem_00682_01934359049.wav,22050,Tel,1
4433,tem_00682_01937653714.wav,22050,Tel,1
4434,tem_00682_01945797102.wav,22050,Tel,1
4435,tem_00682_01989925452.wav,22050,Tel,1
4436,tem_00682_01998682746.wav,22050,Tel,1
4437,tem_00682_02001609365.wav,22050,Tel,1
4438,tem_00682_02002288482.wav,22050,Tel,1
4439,tem_00682_02009704206.wav,22050,Tel,1
4440,tem_00682_02034115825.wav,22050,Tel,1
4441,tem_00682_02039846740.wav,22050,Tel,1
4442,tem_00682_02053435638.wav,22050,Tel,1
4443,tem_00682_02078141428.wav,22050,Tel,1
4444,tem_00682_02091767541.wav,22050,Tel,1
4445,tem_00682_02111552825.wav,22050,Tel,1
4446,tem_00682_02128141199.wav,22050,Tel,1
4447,tem_00682_02137792957.wav,22050,Tel,1
4448,tem_00974_00001752609.wav,22050,Tel,1
4449,tem_00974_00059322050.wav,22050,Tel,1
4450,tem_00974_00076895759.wav,22050,Tel,1
4451,tem_00974_00111410474.wav,22050,Tel,1
4452,tem_00974_00118173300.wav,22050,Tel,1
4453,tem_00974_00154406680.wav,22050,Tel,1
4454,tem_00974_00161119560.wav,22050,Tel,1
4455,tem_00974_00186802641.wav,22050,Tel,1
4456,tem_00974_00202292263.wav,22050,Tel,1
4457,tem_00974_00214602362.wav,22050,Tel,1
4458,tem_00974_00217262396.wav,22050,Tel,1
4459,tem_00974_00230412155.wav,22050,Tel,1
4460,tem_00974_00245271644.wav,22050,Tel,1
4461,tem_00974_00258121015.wav,22050,Tel,1
4462,tem_00974_00280931399.wav,22050,Tel,1
4463,tem_00974_00291163375.wav,22050,Tel,1
4464,tem_00974_00329425113.wav,22050,Tel,1
4465,tem_00974_00337506807.wav,22050,Tel,1
4466,tem_00974_00354445677.wav,22050,Tel,1
4467,tem_00974_00370350972.wav,22050,Tel,1
4468,tem_00974_00391009878.wav,22050,Tel,1
4469,tem_00974_00395324781.wav,22050,Tel,1
4470,tem_00974_00409700007.wav,22050,Tel,1
4471,tem_00974_00457654049.wav,22050,Tel,1
4472,tem_00974_00470770090.wav,22050,Tel,1
4473,tem_00974_00481725593.wav,22050,Tel,1
4474,tem_00974_00494971571.wav,22050,Tel,1
4475,tem_00974_00511560237.wav,22050,Tel,1
4476,tem_00974_00538157597.wav,22050,Tel,1
4477,tem_00974_00595140041.wav,22050,Tel,1
4478,tem_00974_00627285759.wav,22050,Tel,1
4479,tem_00974_00646553082.wav,22050,Tel,1
4480,tem_00974_00669564483.wav,22050,Tel,1
4481,tem_00974_00689167261.wav,22050,Tel,1
4482,tem_00974_00704388053.wav,22050,Tel,1
4483,tem_00974_00743114769.wav,22050,Tel,1
4484,tem_00974_00744463821.wav,22050,Tel,1
4485,tem_00974_00757486902.wav,22050,Tel,1
4486,tem_00974_00786153607.wav,22050,Tel,1
4487,tem_00974_00826917434.wav,22050,Tel,1
4488,tem_00974_00866308810.wav,22050,Tel,1
4489,tem_00974_00918784754.wav,22050,Tel,1
4490,tem_00974_00926060023.wav,22050,Tel,1
4491,tem_00974_00927368343.wav,22050,Tel,1
4492,tem_00974_00939043982.wav,22050,Tel,1
4493,tem_00974_00940481158.wav,22050,Tel,1
4494,tem_00974_00981872630.wav,22050,Tel,1
4495,tem_00974_01008524895.wav,22050,Tel,1
4496,tem_00974_01015467916.wav,22050,Tel,1
4497,tem_00974_01021909127.wav,22050,Tel,1
4498,tem_00974_01050588888.wav,22050,Tel,1
4499,tem_00974_01062944855.wav,22050,Tel,1
4500,tem_00974_01063592404.wav,22050,Tel,1
4501,tem_00974_01088048977.wav,22050,Tel,1
4502,tem_00974_01092232852.wav,22050,Tel,1
4503,tem_00974_01129114088.wav,22050,Tel,1
4504,tem_00974_01132996538.wav,22050,Tel,1
4505,tem_00974_01149624936.wav,22050,Tel,1
4506,tem_00974_01152267481.wav,22050,Tel,1
4507,tem_00974_01244035346.wav,22050,Tel,1
4508,tem_00974_01267862504.wav,22050,Tel,1
4509,tem_00974_01277093049.wav,22050,Tel,1
4510,tem_00974_01364009616.wav,22050,Tel,1
4511,tem_00974_01379510692.wav,22050,Tel,1
4512,tem_00974_01381240832.wav,22050,Tel,1
4513,tem_00974_01409881350.wav,22050,Tel,1
4514,tem_00974_01415720054.wav,22050,Tel,1
4515,tem_00974_01536842740.wav,22050,Tel,1
4516,tem_00974_01562931012.wav,22050,Tel,1
4517,tem_00974_01564945070.wav,22050,Tel,1
4518,tem_00974_01567287381.wav,22050,Tel,1
4519,tem_00974_01661176726.wav,22050,Tel,1
4520,tem_00974_01717109177.wav,22050,Tel,1
4521,tem_00974_01721882989.wav,22050,Tel,1
4522,tem_00974_01727589254.wav,22050,Tel,1
4523,tem_00974_01737289004.wav,22050,Tel,1
4524,tem_00974_01740442931.wav,22050,Tel,1
4525,tem_00974_01743856791.wav,22050,Tel,1
4526,tem_00974_01796656293.wav,22050,Tel,1
4527,tem_00974_01799150570.wav,22050,Tel,1
4528,tem_00974_01878244783.wav,22050,Tel,1
4529,tem_00974_01903008631.wav,22050,Tel,1
4530,tem_00974_01930781687.wav,22050,Tel,1
4531,tem_00974_01931354286.wav,22050,Tel,1
4532,tem_00974_01957484368.wav,22050,Tel,1
4533,tem_00974_02023573167.wav,22050,Tel,1
4534,tem_00974_02024148281.wav,22050,Tel,1
4535,tem_00974_02025508866.wav,22050,Tel,1
4536,tem_00974_02062798415.wav,22050,Tel,1
4537,tem_00974_02084109957.wav,22050,Tel,1
4538,tem_00974_02108596382.wav,22050,Tel,1
4539,tem_00974_02124754035.wav,22050,Tel,1
4540,tem_00974_02130347265.wav,22050,Tel,1
4541,tem_00974_02135484915.wav,22050,Tel,1
4542,tem_02477_00464885556.wav,22050,Tel,1
4543,tem_02477_00493874209.wav,22050,Tel,1
4544,tem_02477_00639919302.wav,22050,Tel,1
4545,tem_02477_01314573713.wav,22050,Tel,1
4546,tem_02477_01661343517.wav,22050,Tel,1
4547,tem_02477_01778241864.wav,22050,Tel,1
4548,tem_02477_01783493695.wav,22050,Tel,1
4549,tem_02769_00005491931.wav,22050,Tel,1
4550,tem_02769_00022749327.wav,22050,Tel,1
4551,tem_02769_00105392699.wav,22050,Tel,1
4552,tem_02769_00220015703.wav,22050,Tel,1
4553,tem_02769_00228275171.wav,22050,Tel,1
4554,tem_02769_00288945693.wav,22050,Tel,1
4555,tem_02769_00294965501.wav,22050,Tel,1
4556,tem_02769_00296474841.wav,22050,Tel,1
4557,tem_02769_00301408224.wav,22050,Tel,1
4558,tem_02769_00318232318.wav,22050,Tel,1
4559,tem_02769_00321715288.wav,22050,Tel,1
4560,tem_02769_00324658233.wav,22050,Tel,1
4561,tem_02769_00347864408.wav,22050,Tel,1
4562,tem_02769_00355922778.wav,22050,Tel,1
4563,tem_02769_00384445779.wav,22050,Tel,1
4564,tem_02769_00394724657.wav,22050,Tel,1
4565,tem_02769_00438931063.wav,22050,Tel,1
4566,tem_02769_00445505301.wav,22050,Tel,1
4567,tem_02769_00462000380.wav,22050,Tel,1
4568,tem_02769_00470777608.wav,22050,Tel,1
4569,tem_02769_00475314088.wav,22050,Tel,1
4570,tem_02769_00516629729.wav,22050,Tel,1
4571,tem_02769_00517634859.wav,22050,Tel,1
4572,tem_02769_00537100162.wav,22050,Tel,1
4573,tem_02769_00541745279.wav,22050,Tel,1
4574,tem_02769_00558870928.wav,22050,Tel,1
4575,tem_02769_00566344391.wav,22050,Tel,1
4576,tem_02769_00570858394.wav,22050,Tel,1
4577,tem_02769_00589890714.wav,22050,Tel,1
4578,tem_02769_00604632440.wav,22050,Tel,1
4579,tem_02769_00623429733.wav,22050,Tel,1
4580,tem_02769_00629677581.wav,22050,Tel,1
4581,tem_02769_00634581293.wav,22050,Tel,1
4582,tem_02769_00664694543.wav,22050,Tel,1
4583,tem_02769_00678461907.wav,22050,Tel,1
4584,tem_02769_00703465658.wav,22050,Tel,1
4585,tem_02769_00708173019.wav,22050,Tel,1
4586,tem_02769_00717590148.wav,22050,Tel,1
4587,tem_02769_00733971605.wav,22050,Tel,1
4588,tem_02769_00736521945.wav,22050,Tel,1
4589,tem_02769_00784175202.wav,22050,Tel,1
4590,tem_02769_00786436893.wav,22050,Tel,1
4591,tem_02769_00794490770.wav,22050,Tel,1
4592,tem_02769_00819685047.wav,22050,Tel,1
4593,tem_02769_00836321277.wav,22050,Tel,1
4594,tem_02769_00841811587.wav,22050,Tel,1
4595,tem_02769_00843676823.wav,22050,Tel,1
4596,tem_02769_00847370578.wav,22050,Tel,1
4597,tem_02769_00877244652.wav,22050,Tel,1
4598,tem_02769_00881577131.wav,22050,Tel,1
4599,tem_02769_00891588174.wav,22050,Tel,1
4600,tem_02769_00907385469.wav,22050,Tel,1
4601,tem_02769_00922333900.wav,22050,Tel,1
4602,tem_02769_00931689483.wav,22050,Tel,1
4603,tem_02769_00932010558.wav,22050,Tel,1
4604,tem_02769_00949057856.wav,22050,Tel,1
4605,tem_02769_00978088250.wav,22050,Tel,1
4606,tem_02769_00979606211.wav,22050,Tel,1
4607,tem_02769_01005302819.wav,22050,Tel,1
4608,tem_02769_01016323888.wav,22050,Tel,1
4609,tem_02769_01034622134.wav,22050,Tel,1
4610,tem_02769_01051373263.wav,22050,Tel,1
4611,tem_02769_01052952449.wav,22050,Tel,1
4612,tem_02769_01067623652.wav,22050,Tel,1
4613,tem_02769_01075412412.wav,22050,Tel,1
4614,tem_02769_01098331107.wav,22050,Tel,1
4615,tem_02769_01108303160.wav,22050,Tel,1
4616,tem_02769_01129171591.wav,22050,Tel,1
4617,tem_02769_01143765844.wav,22050,Tel,1
4618,tem_02769_01157950579.wav,22050,Tel,1
4619,tem_02769_01163920220.wav,22050,Tel,1
4620,tem_02769_01178416567.wav,22050,Tel,1
4621,tem_02769_01204096836.wav,22050,Tel,1
4622,tem_02769_01230539787.wav,22050,Tel,1
4623,tem_02769_01245160916.wav,22050,Tel,1
4624,tem_02769_01248688961.wav,22050,Tel,1
4625,tem_02769_01277565369.wav,22050,Tel,1
4626,tem_02769_01278686462.wav,22050,Tel,1
4627,tem_02769_01281047939.wav,22050,Tel,1
4628,tem_02769_01304285847.wav,22050,Tel,1
4629,tem_02769_01340272492.wav,22050,Tel,1
4630,tem_02769_01359599525.wav,22050,Tel,1
4631,tem_02769_01393392663.wav,22050,Tel,1
4632,tem_02769_01431717067.wav,22050,Tel,1
4633,tem_02769_01437581668.wav,22050,Tel,1
4634,tem_02769_01449804339.wav,22050,Tel,1
4635,tem_02769_01450549060.wav,22050,Tel,1
4636,tem_02769_01467760617.wav,22050,Tel,1
4637,tem_02769_01470972128.wav,22050,Tel,1
4638,tem_02769_01481120019.wav,22050,Tel,1
4639,tem_02769_01507786087.wav,22050,Tel,1
4640,tem_02769_01529192091.wav,22050,Tel,1
4641,tem_02769_01571233891.wav,22050,Tel,1
4642,tem_02769_01573597946.wav,22050,Tel,1
4643,tem_02769_01575837277.wav,22050,Tel,1
4644,tem_02769_01580889038.wav,22050,Tel,1
4645,tem_02769_01589698399.wav,22050,Tel,1
4646,tem_02769_01604315418.wav,22050,Tel,1
4647,tem_02769_01620559979.wav,22050,Tel,1
4648,tem_02769_01668577005.wav,22050,Tel,1
4649,tem_02769_01668753772.wav,22050,Tel,1
4650,tem_02769_01742031755.wav,22050,Tel,1
4651,tem_02769_01744840351.wav,22050,Tel,1
4652,tem_02769_01752319773.wav,22050,Tel,1
4653,tem_02769_01754117331.wav,22050,Tel,1
4654,tem_02769_01757863995.wav,22050,Tel,1
4655,tem_02769_01786297256.wav,22050,Tel,1
4656,tem_02769_01789419976.wav,22050,Tel,1
4657,tem_02769_01794972811.wav,22050,Tel,1
4658,tem_02769_01814306683.wav,22050,Tel,1
4659,tem_02769_01852737895.wav,22050,Tel,1
4660,tem_02769_01864208834.wav,22050,Tel,1
4661,tem_02769_01874766861.wav,22050,Tel,1
4662,tem_02769_01877452066.wav,22050,Tel,1
4663,tem_02769_01894366538.wav,22050,Tel,1
4664,tem_02769_01899577322.wav,22050,Tel,1
4665,tem_02769_01910767949.wav,22050,Tel,1
4666,tem_02769_01915629255.wav,22050,Tel,1
4667,tem_02769_01928993685.wav,22050,Tel,1
4668,tem_02769_01930331148.wav,22050,Tel,1
4669,tem_02769_01935119549.wav,22050,Tel,1
4670,tem_02769_01945873266.wav,22050,Tel,1
4671,tem_02769_01952557401.wav,22050,Tel,1
4672,tem_02769_01970745459.wav,22050,Tel,1
